42 1 5 4 150 4 4 1 8 1983 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 4 5 3 5
43 1 5 2 180 3 4 2 10 1981 3 1 0 5 5 145 1 -4 -4 1 1 -4 -4 -4 -4
44 3 5 7 135 2 2 1 12 1981 2 0 0 5 5 140 2 -4 -4 1 2 -4 -4 -4 -4
45 2 4 11 95 3 4 2 2 1984 3 0 0 5 3 220 2 -4 -4 1 1 -4 -4 -4 -4
46 1 5 0 102 3 4 1 2 1984 3 0 0 5 3 220 2 -4 -4 1 1 1 7 -3 7
47 2 5 2 135 3 3 2 9 1982 3 0 0 5 3 175 2 -4 -4 1 1 4 4 4 4
48 3 5 3 140 4 1 2 7 1983 3 0 0 5 3 175 1 -4 -4 1 1 3 5 3 5
49 2 5 4 131 3 3 2 12 1982 2 0 0 5 6 142 1 -4 -4 1 1 -4 -4 -4 -4
50 2 5 4 115 3 4 2 2 1983 2 0 0 5 4 130 1 -4 -4 1 1 -4 -4 -4 -4
51 1 5 2 125 2 4 1 6 1980 4 1 1 4 11 140 2 2 0 1 1 -4 -4 -4 -4
52 2 5 6 145 3 4 1 12 1983 4 1 1 4 11 140 2 -4 -4 1 1 -4 -4 -4 -4
53 1 5 2 100 3 3 2 4 1984 1 0 0 5 4 130 1 -4 -4 1 1 -4 -4 -4 -4
54 1 5 3 150 5 1 2 12 1984 3 0 0 4 11 145 1 -4 -4 1 1 -3 6 -3 6
55 3 5 3 -2 4 1 2 2 1981 2 0 0 5 1 175 2 -4 -4 1 2 4 2 2 2
56 2 5 7 120 3 4 2 2 1982 2 0 0 5 1 120 1 -4 -4 1 4 5 3 5 3
57 2 5 11 150 3 4 1 12 1982 1 0 0 5 5 140 1 -4 -4 1 1 -4 -4 -4 -4
58 1 6 1 145 3 1 1 11 1983 5 1 1 5 1 200 3 -4 -4 1 1 -4 -4 -4 -4
59 2 5 8 200 4 1 2 4 1981 3 1 1 5 5 150 3 -4 -4 1 1 3 3 4 3
60 1 4 4 90 3 3 1 1 1984 1 0 0 5 5 150 1 -4 -4 1 4 3 7 3 7
61 2 5 1 115 3 4 2 5 1983 3 0 0 5 1 160 3 -4 -4 1 1 -4 -4 -4 -4
62 1 6 2 175 3 4 1 3 1980 3 1 0 5 6 275 1 2 0 1 1 4 2 5 2
63 3 -2 -2 155 4 1 2 10 1984 3 1 0 5 6 275 1 -4 -4 1 1 5 6 5 6
64 1 5 8 158 3 2 1 3 1980 -4 -4 -4 -4 -4 -4 -4 2 0 1 1 3 3 3 2
65 4 5 2 80 1 2 1 4 1984 4 0 0 5 5 220 4 -4 -4 1 1 -4 -4 -4 -4
66 3 5 7 130 3 2 1 10 1980 1 0 0 -1 -1 -1 1 2 0 1 1 3 2 2 2
67 2 5 11 140 2 2 1 11 1980 1 0 0 -1 -1 -1 2 2 0 1 1 3 2 2 2
68 4 5 9 100 1 2 1 1 1981 1 0 0 -1 -1 -1 1 -4 -4 1 1 2 3 2 3
69 2 5 5 130 3 1 2 7 1981 2 0 0 6 1 156 1 -4 -4 1 1 4 2 4 3
70 2 5 9 127 3 2 1 8 1982 2 0 0 6 1 156 2 -4 -4 1 1 3 3 4 6
71 2 5 4 150 4 3 1 1 1980 3 0 1 5 4 165 2 2 0 1 1 2 2 2 2
72 4 5 1 112 2 1 2 4 1982 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 1 6 5 3 3
73 1 5 1 125 4 1 1 10 1984 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 1 -4 -4 -4 -4
74 1 5 9 138 3 3 1 7 1983 2 0 0 5 5 120 1 -4 -4 1 4 5 4 5 4
75 3 5 4 130 3 3 1 1 1982 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 -4 -4 -4 -4
76 1 5 4 135 3 4 1 1 1982 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 -4 -4 -4 -4
77 1 5 3 105 3 3 2 11 1984 3 0 0 5 1 164 2 -4 -4 1 2 4 5 4 5
78 1 5 1 110 3 4 2 7 1981 1 0 0 5 5 140 1 -4 -4 1 4 -4 -4 -4 -4
79 2 5 1 108 2 2 1 12 1983 2 0 0 5 8 165 1 -4 -4 1 2 -4 -4 -4 -4
80 3 5 10 162 3 3 1 6 1981 3 0 0 5 7 250 5 -4 -4 1 1 -3 3 -3 3
81 2 5 7 100 3 2 2 1 1984 3 0 0 5 9 245 2 -4 -4 1 1 -4 -4 -4 -4
82 2 5 2 125 3 4 1 7 1984 2 0 0 5 3 135 2 -4 -4 1 2 -4 -4 -4 -4
83 1 5 8 145 3 4 1 9 1981 1 0 0 5 4 130 1 -4 -4 1 2 4 3 3 3
84 1 4 9 105 3 4 2 2 1984 1 0 0 5 4 130 1 -4 -4 1 2 2 5 3 5
85 2 4 11 106 3 4 1 2 1984 2 0 0 5 2 112 2 -4 -4 1 4 -4 -4 -4 -4
86 2 5 2 110 3 1 2 10 1980 4 1 0 5 4 149 2 2 0 1 4 3 2 3 2
87 1 5 2 100 3 4 1 5 1984 3 0 0 5 1 105 1 -4 -4 1 2 6 6 4 5
88 1 5 7 135 3 4 1 1 1981 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 4 4 4 4
89 1 5 6 130 3 4 1 11 1981 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 4 3 4 3
90 2 5 5 180 4 4 1 11 1981 2 0 0 5 9 160 1 -4 -4 1 2 -3 4 -3 4
91 1 5 5 160 4 1 2 9 1982 2 0 0 5 9 160 2 -4 -4 1 2 3 4 3 5
92 2 5 2 110 3 4 1 4 1983 2 0 0 5 4 125 2 -4 -4 1 4 1 6 -3 6
93 3 5 3 99 2 2 1 9 1983 4 1 0 6 1 158 2 -4 -4 1 2 -3 6 -3 6
94 3 5 3 130 4 3 2 9 1980 3 0 0 5 4 172 3 2 0 1 1 -4 -4 -4 -4
95 1 5 1 180 3 1 1 7 1982 3 0 0 5 3 167 1 -4 -4 1 2 -4 -4 -4 -4
96 1 5 7 135 4 4 1 7 1982 3 0 0 5 2 148 2 -4 -4 1 4 -4 -4 -4 -4
97 2 5 10 119 1 2 1 6 1980 2 0 0 5 11 190 1 2 0 1 2 3 2 4 2
98 1 5 7 145 3 1 1 1 1980 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 3 2 3 2
99 2 5 9 134 3 2 1 6 1982 3 1 -2 6 4 200 1 -4 -4 1 2 -4 -4 -4 -4
100 4 5 5 142 2 1 2 1 1981 1 0 0 5 6 285 4 -4 -4 1 1 -4 -4 -4 -4
101 3 5 6 180 3 4 2 7 1981 2 0 0 5 4 -1 1 -4 -4 1 1 -4 -4 -4 -4
102 1 5 6 125 5 1 2 4 1982 1 0 0 5 4 180 1 -4 -4 1 2 2 4 2 4
103 2 5 4 150 4 1 2 11 1983 1 0 0 5 4 180 1 -4 -4 1 2 3 4 3 4
104 2 5 6 140 4 1 2 11 1980 1 0 0 5 2 128 1 2 0 1 4 3 2 3 2
105 2 5 4 123 3 3 1 8 1983 1 0 0 5 2 128 1 -4 -4 1 4 3 4 2 4
106 3 5 7 180 5 1 1 11 1981 3 0 0 4 11 131 2 -4 -4 1 4 3 2 3 2
107 1 5 2 100 3 3 2 8 1982 1 0 0 5 4 120 1 -4 -4 1 4 4 3 5 3
108 2 5 0 93 3 3 1 9 1984 1 0 0 5 4 120 2 -4 -4 1 4 4 5 5 5
109 2 5 3 95 3 4 2 3 1982 1 0 0 5 5 140 1 -4 -4 1 4 4 3 4 3
110 1 5 3 120 3 1 2 2 1984 1 0 0 5 5 140 1 -4 -4 1 4 4 5 4 5
111 1 5 6 120 3 4 2 1 1981 3 0 0 5 3 250 1 -4 -4 1 4 5 2 4 2
112 1 5 1 112 3 4 2 4 1984 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 3 5 3 5
113 2 5 2 102 2 3 1 4 1984 2 0 0 5 7 126 1 -4 -4 1 4 4 5 4 5
114 3 5 7 -1 5 1 2 7 1982 1 0 0 5 4 150 1 -4 -4 1 4 3 3 3 3
115 1 5 3 110 3 1 2 10 1984 3 1 0 5 2 124 1 -4 -4 1 2 -4 -4 -4 -4
116 2 5 0 93 2 2 1 10 1984 2 0 0 5 2 105 1 -4 -4 1 1 3 6 2 6
117 1 4 11 90 3 3 1 10 1984 2 0 0 5 2 105 1 -4 -4 1 1 3 6 2 6
118 3 5 10 135 2 2 1 6 1980 2 0 0 5 2 165 1 2 0 1 4 2 4 2 4
119 1 6 1 140 3 1 1 9 1982 2 0 1 5 4 -2 1 -4 -4 1 4 5 5 6 5
120 3 5 11 190 4 1 1 6 1982 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 -4 -4 -4 -4
121 2 5 9 190 4 1 1 12 1981 1 0 0 5 5 145 1 -4 -4 1 4 4 3 4 4
122 2 6 0 160 4 1 1 6 1984 1 0 0 5 5 145 1 -4 -4 1 4 4 6 4 5
123 1 6 0 125 2 1 1 2 1980 -4 -4 -4 -4 -4 -4 -4 2 0 1 4 -4 -4 -4 -4
124 1 5 10 145 3 4 1 2 1982 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 -4 -4 -4 -4
125 1 5 2 98 3 1 2 5 1984 1 0 0 5 7 145 1 -4 -4 1 4 -4 -4 -4 -4
126 1 5 7 127 3 2 1 5 1981 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 -4 -4 -4 -4
127 2 5 2 127 4 1 2 3 1982 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 5 4 4 3
128 3 5 1 -1 5 1 2 8 1982 3 0 1 5 2 140 2 -4 -4 1 4 4 3 4 3
129 2 5 4 140 5 1 2 8 1980 -4 -4 -4 -4 -4 -4 -4 2 0 1 4 6 3 4 3
130 2 5 6 128 4 1 2 7 1981 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 5 3 2 3
131 1 6 0 210 4 1 1 10 1980 2 0 0 6 2 275 1 2 0 1 4 4 2 4 2
132 1 5 4 128 3 1 1 2 1983 1 0 0 5 1 118 1 -4 -4 1 4 5 4 5 5
133 1 5 0 115 3 2 1 7 1982 2 0 0 5 1 102 1 -4 -4 1 4 6 3 4 3
134 1 5 3 99 3 3 1 4 1984 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 4 5 4 5
135 2 6 0 170 4 1 1 4 1981 2 0 0 5 7 200 2 -4 -4 1 4 5 2 4 2
136 1 4 11 110 3 1 2 9 1983 1 0 0 5 0 155 1 -4 -4 1 4 5 4 5 4
137 3 5 7 116 2 1 2 5 1980 3 0 1 5 5 210 4 2 0 1 4 -4 -4 -4 -4
138 3 5 7 130 3 3 1 4 1984 3 1 0 5 6 190 3 -4 -4 1 4 4 6 4 6
139 2 5 1 90 3 4 2 7 1984 2 0 0 5 8 140 1 -4 -4 1 4 6 5 6 4
140 2 4 11 102 4 1 1 12 1983 3 0 0 5 5 135 2 -4 -4 1 2 -4 -4 -4 -4
141 1 5 2 104 2 2 2 1 1980 2 0 0 5 6 127 1 2 0 1 4 -4 -4 -4 -4
142 2 5 6 161 4 1 2 1 1981 2 0 0 5 2 130 2 -4 -4 1 4 -4 -4 -4 -4
143 1 5 6 145 3 2 1 8 1981 1 0 0 5 2 -1 1 -4 -4 1 1 3 2 4 2
144 2 5 9 131 3 4 1 8 1982 3 0 0 5 6 161 1 -4 -4 1 1 -3 4 -3 4
145 3 5 6 115 3 4 1 4 1984 3 0 0 5 6 161 1 -4 -4 1 1 2 6 3 6
146 3 5 0 115 3 3 1 7 1984 2 0 0 6 1 180 2 -4 -4 1 1 -4 -4 -4 -4
147 3 4 0 95 -2 4 2 2 1984 3 0 0 5 6 190 3 -4 -4 1 4 -3 6 -3 6
148 4 5 3 120 3 1 2 10 1982 3 0 0 5 5 295 3 -4 -4 1 1 -4 -4 -4 -4
149 3 5 8 150 3 3 2 4 1983 1 0 1 5 7 220 1 -4 -4 1 1 3 5 3 5
150 2 5 2 100 3 2 1 2 1984 1 0 1 5 7 220 1 -4 -4 1 1 -4 -4 -4 -4
151 1 5 8 140 3 3 2 1 1982 1 0 -2 5 3 127 1 -4 -4 1 1 2 4 2 4
152 1 5 7 138 3 2 1 5 1982 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 1 -4 -4 -4 -4
153 3 5 5 175 4 1 2 2 1980 4 1 0 5 2 205 2 2 0 1 1 -4 -4 -4 -4
154 2 5 6 114 2 3 1 6 1980 1 0 0 5 2 115 2 2 0 1 4 5 2 5 2
155 1 5 10 139 2 4 1 2 1980 1 0 0 5 10 160 2 2 0 1 4 6 2 5 2
156 1 5 6 140 4 1 1 11 1982 1 0 0 5 10 160 1 -4 -4 1 4 6 3 5 3
157 2 5 0 178 4 1 2 3 1982 4 1 0 5 1 185 1 -4 -4 1 2 3 3 3 3
158 1 5 5 170 3 1 1 12 1984 3 0 0 5 3 120 2 -4 -4 1 2 4 5 4 5
159 1 5 4 135 4 1 2 1 1980 3 0 0 5 3 220 2 2 0 1 2 -4 -4 -4 -4
160 3 5 3 140 3 1 2 1 1981 3 0 0 5 5 168 3 -4 -4 1 2 -3 2 -3 2
161 3 5 9 145 3 2 1 1 1982 3 0 0 5 5 168 3 -4 -4 1 2 -4 -4 -4 -4
162 2 5 6 147 4 1 2 8 1981 4 1 1 5 4 190 1 -4 -4 1 1 4 4 4 4
163 1 5 10 160 3 4 1 2 1983 4 1 1 5 4 190 1 -4 -4 1 1 -4 -4 -4 -4
164 2 5 3 105 2 4 2 7 1981 2 0 0 6 1 240 2 -4 -4 1 4 -4 -4 -4 -4
165 1 6 0 190 3 4 1 4 1980 -4 -4 -4 -4 -4 -4 -4 2 0 1 4 4 2 4 2
166 2 5 5 145 4 1 2 9 1982 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 5 3 4 3
167 2 5 3 124 3 3 1 11 1984 3 0 0 5 6 165 1 -4 -4 1 2 -4 -4 -4 -4
168 1 5 11 130 3 2 1 1 1981 2 0 0 5 7 -1 1 -4 -4 1 2 -4 -4 -4 -4
169 3 5 5 -2 5 1 2 1 1983 3 1 1 5 2 141 2 -4 -4 1 4 -4 -4 -4 -4
170 4 5 0 -2 5 1 2 8 1984 3 1 1 5 2 141 4 -4 -4 1 4 -3 5 -3 5
171 3 5 1 73 3 3 2 7 1984 2 0 0 5 2 120 3 -4 -4 1 2 4 6 4 6
172 1 5 5 128 3 4 1 7 1983 1 0 0 5 7 130 1 -4 -4 1 4 -4 -4 -4 -4
173 3 5 6 124 3 1 2 6 1980 1 0 0 5 7 185 2 2 0 1 4 3 2 5 2
174 3 5 5 135 4 1 1 4 1983 1 0 0 5 7 185 1 -4 -4 1 4 -3 5 -3 5
175 1 5 5 120 3 4 2 10 1981 2 0 0 5 7 142 3 -4 -4 1 4 5 2 4 2
176 1 5 9 150 3 4 1 9 1982 1 0 0 5 7 250 1 -4 -4 1 4 5 3 5 3
177 2 5 2 145 4 1 2 11 1980 3 0 0 5 4 200 2 2 0 1 4 3 2 3 2
178 1 5 3 110 3 3 2 3 1980 1 0 0 5 4 116 1 2 0 1 4 4 3 4 3
179 1 5 6 133 3 4 2 9 1981 1 0 0 5 4 116 3 -4 -4 1 4 5 3 5 3
180 1 5 2 120 4 1 1 9 1983 1 0 0 5 4 116 1 -4 -4 1 4 6 9 5 9
181 2 5 5 145 4 1 2 11 1982 2 0 0 5 3 170 2 -4 -4 1 4 6 3 5 3
182 2 4 10 90 3 1 2 5 1984 2 0 0 5 3 170 2 -4 -4 1 4 6 5 4 4
183 3 5 5 115 2 4 2 12 1980 2 0 0 5 4 125 2 2 0 1 4 2 3 5 3
184 2 5 0 97 2 2 1 12 1984 1 0 0 5 5 135 1 -4 -4 1 4 4 5 4 5
185 1 5 4 160 4 1 1 6 1981 3 0 0 5 0 151 3 -4 -4 1 1 -3 2 -3 2
186 4 5 1 115 3 4 2 7 1983 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 -3 5 -3 5
187 2 5 6 125 3 1 1 9 1983 2 0 0 5 7 -1 1 -4 -4 1 2 3 4 4 4
188 3 5 1 106 3 1 2 10 1980 3 0 0 5 1 125 3 2 0 1 4 -4 -4 -4 -4
189 2 4 7 73 3 4 2 8 1984 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 4 5 4 5
190 1 5 1 105 3 1 1 10 1983 1 0 0 5 3 125 1 -4 -4 1 4 -4 -4 -4 -4
191 1 5 5 135 4 4 1 2 1982 2 0 0 5 5 122 2 -4 -4 1 4 3 3 2 3
192 1 5 4 -1 4 4 2 3 1982 2 0 0 5 8 193 3 -4 -4 1 2 -4 -4 -4 -4
193 3 5 4 130 3 2 2 2 1981 3 0 0 5 4 208 2 -4 -4 1 1 -3 2 -3 2
194 2 5 4 165 5 1 2 10 1980 2 0 0 5 7 150 2 2 0 1 2 2 4 2 4
195 3 5 4 130 2 2 1 1 1983 3 0 0 5 6 124 2 -4 -4 1 1 -4 -4 -4 -4
196 2 5 0 135 4 1 1 4 1984 4 0 0 5 6 -1 1 -4 -4 1 2 4 5 4 5
197 1 5 5 116 3 1 2 12 1981 2 0 0 5 6 148 1 -4 -4 1 4 -4 -4 -4 -4
198 3 5 4 140 4 1 2 7 1980 -4 -4 -4 -4 -4 -4 -4 2 0 1 4 -4 -4 -4 -4
199 3 5 2 108 3 3 1 6 1982 1 1 0 5 6 145 2 -4 -4 1 4 3 4 3 4
200 2 5 11 142 4 4 1 8 1980 2 0 0 5 6 140 2 2 0 1 4 4 2 2 2
201 2 4 10 70 2 2 2 12 1983 2 0 0 6 0 150 2 -4 -4 1 4 6 4 6 4
202 1 5 5 125 3 1 1 1 1982 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 -3 4 -3 4
203 1 5 1 86 3 4 2 1 1984 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 3 6 3 6
204 3 5 7 139 4 1 2 5 1981 3 0 0 5 2 190 3 -4 -4 1 4 2 2 3 2
205 2 5 4 130 4 1 2 11 1983 3 0 0 5 2 190 1 -4 -4 1 4 -4 -4 -4 -4
206 2 5 2 112 3 3 1 2 1982 3 1 0 5 4 175 1 -4 -4 1 4 3 4 3 4
207 2 5 5 118 3 1 2 11 1981 1 0 0 5 5 150 1 -4 -4 1 4 6 2 4 2
208 2 5 2 110 4 1 2 3 1984 1 0 0 5 5 150 2 -4 -4 1 4 5 5 4 5
209 2 5 3 105 3 2 1 6 1983 4 0 0 5 0 127 3 -4 -4 1 2 -4 -4 -4 -4
210 3 4 8 87 3 4 1 5 1984 4 0 0 5 0 127 4 -4 -4 1 2 -4 -4 -4 -4
211 1 4 11 160 3 1 2 6 1980 4 0 0 5 2 180 1 2 0 1 2 6 5 5 7
212 1 5 4 140 3 3 1 2 1980 2 0 0 5 0 190 1 2 0 1 2 -4 -4 -4 -4
213 2 5 3 129 3 3 2 4 1982 2 0 0 5 0 190 1 -4 -4 1 2 3 4 3 4
214 2 5 0 108 3 3 2 11 1982 3 0 0 5 4 150 2 -4 -4 1 2 4 3 3 4
215 2 5 2 145 5 3 1 5 1981 3 0 0 5 0 120 2 -4 -4 1 2 6 3 3 3
216 4 5 6 220 5 1 2 6 1980 3 0 0 5 0 200 3 2 0 1 2 -4 -4 -4 -4
217 3 -2 -2 150 3 3 2 11 1982 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 2 2 4 2 4
218 3 5 5 95 3 3 1 9 1983 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 2 3 4 3 4
219 1 -2 -2 170 4 1 1 3 1982 1 0 0 5 4 140 1 -4 -4 1 3 4 3 5 3
220 4 5 3 140 4 1 1 3 1984 3 0 0 5 5 -2 4 -4 -4 1 4 -4 -4 -4 -4
221 2 4 11 92 2 4 2 9 1984 1 0 0 5 3 125 1 -4 -4 1 4 -3 5 -3 5
222 1 5 5 130 3 2 1 1 1981 2 1 0 4 5 120 1 -4 -4 1 2 4 2 4 2
223 1 5 2 120 3 1 1 1 1981 2 1 0 4 5 120 1 -4 -4 1 2 5 2 3 2
224 1 5 3 140 4 1 2 10 1982 1 0 0 6 0 160 3 -4 -4 1 4 3 3 3 3
225 1 5 9 130 3 4 1 10 1980 1 0 0 5 7 175 1 2 0 1 4 -4 -4 -4 -4
226 1 5 3 135 3 3 2 3 1981 1 0 0 5 4 141 1 -4 -4 1 1 -4 -4 -4 -4
227 1 5 7 175 4 3 2 1 1980 2 1 0 5 2 160 2 2 0 1 3 -4 -4 -4 -4
228 2 5 4 100 3 2 1 1 1984 1 0 0 5 4 110 1 -4 -4 1 4 3 5 3 5
229 2 5 4 98 2 4 2 2 1984 2 0 0 5 4 146 1 -4 -4 1 4 5 5 4 5
230 1 4 11 100 3 4 1 5 1984 1 0 0 5 1 110 1 -4 -4 1 2 4 6 4 6
231 1 5 7 155 3 2 1 11 1980 -4 -4 -4 -4 -4 -4 -4 2 0 1 2 -3 3 -3 3
232 1 5 8 105 3 2 1 6 1984 1 0 0 5 3 165 1 -4 -4 1 2 -4 -4 -4 -4
233 2 5 11 120 2 2 1 12 1980 2 0 0 5 3 170 1 2 0 1 2 -4 -4 -4 -4
234 2 5 4 104 3 2 2 8 1983 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 2 2 6 2 6
235 1 5 4 115 3 1 2 8 1981 3 0 0 5 11 160 1 -4 -4 1 4 4 3 4 3
236 2 4 9 90 4 1 2 12 1984 3 0 0 5 2 120 1 -4 -4 1 2 -4 -4 -4 -4
237 1 5 1 85 1 2 1 3 1983 2 0 0 5 0 107 2 -4 -4 1 4 3 5 3 5
238 2 5 0 127 4 1 2 8 1981 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 6 2 4 2
239 2 5 11 168 3 1 1 9 1980 1 0 0 5 8 130 1 2 0 1 4 3 2 3 3
240 1 4 11 88 4 1 2 4 1983 1 0 0 5 8 130 1 -4 -4 1 4 6 4 5 4
241 1 5 0 120 4 1 2 2 1983 2 0 0 5 2 249 1 -4 -4 1 2 3 4 3 4
242 1 5 6 147 3 3 1 6 1984 2 0 0 5 2 249 1 -4 -4 1 2 3 5 4 6
243 2 5 2 110 3 4 2 2 1983 4 1 0 5 3 165 1 -4 -4 1 3 -3 5 -3 5
244 1 5 1 110 3 3 1 3 1983 3 0 0 5 4 150 3 -4 -4 1 2 1 5 2 5
245 1 5 6 115 3 4 2 7 1984 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 3 5 4 5
246 1 5 10 140 2 2 1 10 1980 1 0 0 5 6 168 1 2 0 1 2 4 2 4 2
247 2 5 9 127 3 3 1 3 1982 2 0 0 5 4 150 2 -4 -4 1 4 5 3 4 3
248 1 5 7 100 3 1 2 9 1983 2 0 0 5 4 150 1 -4 -4 1 4 4 4 5 4
249 2 6 0 160 3 3 1 8 1981 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 4 -4 -4 -4 -4
250 2 5 7 135 3 3 1 9 1981 1 0 0 5 5 125 1 -4 -4 1 4 -4 -4 -4 -4
251 2 -2 0 110 3 4 1 4 1982 3 0 0 5 2 140 1 -4 -4 1 2 3 3 3 3
252 3 4 10 92 3 4 2 7 1984 3 0 0 5 2 140 1 -4 -4 1 2 3 5 4 5
